Stats,,,,,,,,,
Total Exited,2037,,,,,,,,
Total Records,10000,,,,,,,,
exit ratio,20.40%,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,RowNumber,Exited,Probability,Total Select,Total Select Percent,Random Select,Random Select,Model Select,Model Select Percent
,7044,0,0.157126603,5212,0.5212,1061.6844,0.5212,1592,78.20%
,8203,0,0.157100464,5213,0.5213,1061.8881,0.5213,1592,78.20%
,9901,0,0.157094534,5214,0.5214,1062.0918,0.5214,1592,78.20%
,1685,0,0.157071368,5215,0.5215,1062.2955,0.5215,1592,78.20%
,917,1,0.157069234,5216,0.5216,1062.4992,0.5216,1593,78.20%
,4770,0,0.157033896,5217,0.5217,1062.7029,0.5217,1593,78.20%
,5659,1,0.157006507,5218,0.5218,1062.9066,0.5218,1594,78.30%
,1689,0,0.156972868,5219,0.5219,1063.1103,0.5219,1594,78.30%
,7980,0,0.156962272,5220,0.522,1063.314,0.522,1594,78.30%
,7976,0,0.156890395,5221,0.5221,1063.5177,0.5221,1594,78.30%
,7138,0,0.156874442,5222,0.5222,1063.7214,0.5222,1594,78.30%
,64,0,0.156842005,5223,0.5223,1063.9251,0.5223,1594,78.30%
,9772,0,0.156833349,5224,0.5224,1064.1288,0.5224,1594,78.30%
,5707,0,0.156833193,5225,0.5225,1064.3325,0.5225,1594,78.30%
,6183,0,0.156717618,5226,0.5226,1064.5362,0.5226,1594,78.30%
,3947,0,0.156652059,5227,0.5227,1064.7399,0.5227,1594,78.30%
,6259,0,0.156643247,5228,0.5228,1064.9436,0.5228,1594,78.30%
,448,0,0.156642741,5229,0.5229,1065.1473,0.5229,1594,78.30%
,8648,0,0.156640114,5230,0.523,1065.351,0.523,1594,78.30%
,5015,0,0.156632119,5231,0.5231,1065.5547,0.5231,1594,78.30%
,662,0,0.156605763,5232,0.5232,1065.7584,0.5232,1594,78.30%
,6529,0,0.156597413,5233,0.5233,1065.9621,0.5233,1594,78.30%
,1671,1,0.156551715,5234,0.5234,1066.1658,0.5234,1595,78.30%
,9940,0,0.156463513,5235,0.5235,1066.3695,0.5235,1595,78.30%
,7573,0,0.156415991,5236,0.5236,1066.5732,0.5236,1595,78.30%
,1924,1,0.156397355,5237,0.5237,1066.7769,0.5237,1596,78.40%
,1212,0,0.15636969,5238,0.5238,1066.9806,0.5238,1596,78.40%
,8771,0,0.156362936,5239,0.5239,1067.1843,0.5239,1596,78.40%
,150,0,0.156349466,5240,0.524,1067.388,0.524,1596,78.40%
,272,1,0.15632917,5241,0.5241,1067.5917,0.5241,1597,78.40%
,4844,0,0.156227881,5242,0.5242,1067.7954,0.5242,1597,78.40%
,2145,0,0.156206048,5243,0.5243,1067.9991,0.5243,1597,78.40%
,8664,0,0.156203439,5244,0.5244,1068.2028,0.5244,1597,78.40%
,9244,0,0.156191894,5245,0.5245,1068.4065,0.5245,1597,78.40%
,7735,0,0.156174982,5246,0.5246,1068.6102,0.5246,1597,78.40%
,9177,0,0.156146448,5247,0.5247,1068.8139,0.5247,1597,78.40%
,5101,0,0.156096297,5248,0.5248,1069.0176,0.5248,1597,78.40%
,7969,0,0.156016479,5249,0.5249,1069.2213,0.5249,1597,78.40%
,3487,0,0.155992984,5250,0.525,1069.425,0.525,1597,78.40%
,4259,0,0.155982069,5251,0.5251,1069.6287,0.5251,1597,78.40%
,5760,0,0.155966347,5252,0.5252,1069.8324,0.5252,1597,78.40%
,7961,0,0.155793936,5253,0.5253,1070.0361,0.5253,1597,78.40%
,6159,0,0.155777293,5254,0.5254,1070.2398,0.5254,1597,78.40%
,549,0,0.155746058,5255,0.5255,1070.4435,0.5255,1597,78.40%
,7233,0,0.155741814,5256,0.5256,1070.6472,0.5256,1597,78.40%
,9643,0,0.155726489,5257,0.5257,1070.8509,0.5257,1597,78.40%
,739,0,0.15568225,5258,0.5258,1071.0546,0.5258,1597,78.40%
,2076,0,0.155657869,5259,0.5259,1071.2583,0.5259,1597,78.40%
,766,0,0.155643869,5260,0.526,1071.462,0.526,1597,78.40%
,8764,1,0.155619754,5261,0.5261,1071.6657,0.5261,1598,78.40%
,8683,0,0.155578652,5262,0.5262,1071.8694,0.5262,1598,78.40%
,3934,0,0.155351523,5263,0.5263,1072.0731,0.5263,1598,78.40%
,8599,0,0.155349435,5264,0.5264,1072.2768,0.5264,1598,78.40%
,4462,0,0.15533703,5265,0.5265,1072.4805,0.5265,1598,78.40%
,7202,1,0.155278823,5266,0.5266,1072.6842,0.5266,1599,78.50%
,9852,0,0.155271311,5267,0.5267,1072.8879,0.5267,1599,78.50%
,4179,0,0.155270631,5268,0.5268,1073.0916,0.5268,1599,78.50%
,2999,0,0.155135181,5269,0.5269,1073.2953,0.5269,1599,78.50%
,8213,1,0.155021327,5270,0.527,1073.499,0.527,1600,78.50%
,4620,1,0.155015287,5271,0.5271,1073.7027,0.5271,1601,78.60%
,1030,0,0.154942977,5272,0.5272,1073.9064,0.5272,1601,78.60%
,6408,1,0.154933183,5273,0.5273,1074.1101,0.5273,1602,78.60%
,5134,0,0.154908005,5274,0.5274,1074.3138,0.5274,1602,78.60%
,6280,1,0.154871077,5275,0.5275,1074.5175,0.5275,1603,78.70%
,1327,0,0.154858272,5276,0.5276,1074.7212,0.5276,1603,78.70%
,939,0,0.15485664,5277,0.5277,1074.9249,0.5277,1603,78.70%
,5857,0,0.154821002,5278,0.5278,1075.1286,0.5278,1603,78.70%
,9875,0,0.154737933,5279,0.5279,1075.3323,0.5279,1603,78.70%
,2910,0,0.154681018,5280,0.528,1075.536,0.528,1603,78.70%
,6842,0,0.154676495,5281,0.5281,1075.7397,0.5281,1603,78.70%
,4401,1,0.154656703,5282,0.5282,1075.9434,0.5282,1604,78.70%
,2232,0,0.154613304,5283,0.5283,1076.1471,0.5283,1604,78.70%
,106,1,0.154582874,5284,0.5284,1076.3508,0.5284,1605,78.80%
,6189,1,0.154562391,5285,0.5285,1076.5545,0.5285,1606,78.80%
,9054,0,0.154541058,5286,0.5286,1076.7582,0.5286,1606,78.80%
,772,0,0.154534966,5287,0.5287,1076.9619,0.5287,1606,78.80%
,1146,0,0.154528117,5288,0.5288,1077.1656,0.5288,1606,78.80%
,3920,0,0.154478871,5289,0.5289,1077.3693,0.5289,1606,78.80%
,3834,0,0.154466745,5290,0.529,1077.573,0.529,1606,78.80%
,2701,0,0.154398284,5291,0.5291,1077.7767,0.5291,1606,78.80%
,8245,0,0.154387695,5292,0.5292,1077.9804,0.5292,1606,78.80%
,2393,0,0.154284293,5293,0.5293,1078.1841,0.5293,1606,78.80%
,7477,0,0.154264584,5294,0.5294,1078.3878,0.5294,1606,78.80%
,511,0,0.1542427,5295,0.5295,1078.5915,0.5295,1606,78.80%
,8556,0,0.154187137,5296,0.5296,1078.7952,0.5296,1606,78.80%
,2566,0,0.154185209,5297,0.5297,1078.9989,0.5297,1606,78.80%
,8114,0,0.154139107,5298,0.5298,1079.2026,0.5298,1606,78.80%
,2047,0,0.154047973,5299,0.5299,1079.4063,0.5299,1606,78.80%
,2510,1,0.154047702,5300,0.53,1079.61,0.53,1607,78.90%
,2338,0,0.154043855,5301,0.5301,1079.8137,0.5301,1607,78.90%
,3567,0,0.154009503,5302,0.5302,1080.0174,0.5302,1607,78.90%
,3534,1,0.15400256,5303,0.5303,1080.2211,0.5303,1608,78.90%
,3176,1,0.153979195,5304,0.5304,1080.4248,0.5304,1609,79.00%
,2590,0,0.153953889,5305,0.5305,1080.6285,0.5305,1609,79.00%
,9080,0,0.153947489,5306,0.5306,1080.8322,0.5306,1609,79.00%
,9126,1,0.153937442,5307,0.5307,1081.0359,0.5307,1610,79.00%
,3043,0,0.153931839,5308,0.5308,1081.2396,0.5308,1610,79.00%
,4581,0,0.153924566,5309,0.5309,1081.4433,0.5309,1610,79.00%
,8834,0,0.153912416,5310,0.531,1081.647,0.531,1610,79.00%
,6393,0,0.153837339,5311,0.5311,1081.8507,0.5311,1610,79.00%
,745,0,0.153806502,5312,0.5312,1082.0544,0.5312,1610,79.00%
,6035,0,0.1537767,5313,0.5313,1082.2581,0.5313,1610,79.00%
,7639,0,0.153730114,5314,0.5314,1082.4618,0.5314,1610,79.00%
,355,0,0.153714669,5315,0.5315,1082.6655,0.5315,1610,79.00%
,7325,1,0.153711049,5316,0.5316,1082.8692,0.5316,1611,79.10%
,3552,0,0.153640301,5317,0.5317,1083.0729,0.5317,1611,79.10%
,4875,0,0.153594236,5318,0.5318,1083.2766,0.5318,1611,79.10%
,7544,0,0.153588924,5319,0.5319,1083.4803,0.5319,1611,79.10%
,2686,0,0.15355367,5320,0.532,1083.684,0.532,1611,79.10%
,7486,0,0.153481969,5321,0.5321,1083.8877,0.5321,1611,79.10%
,2546,0,0.153467439,5322,0.5322,1084.0914,0.5322,1611,79.10%
,5814,0,0.153429873,5323,0.5323,1084.2951,0.5323,1611,79.10%
,4958,0,0.1534195,5324,0.5324,1084.4988,0.5324,1611,79.10%
,3965,1,0.153381931,5325,0.5325,1084.7025,0.5325,1612,79.10%
,5088,1,0.153378744,5326,0.5326,1084.9062,0.5326,1613,79.20%
,6725,1,0.15335586,5327,0.5327,1085.1099,0.5327,1614,79.20%
,4588,0,0.153335914,5328,0.5328,1085.3136,0.5328,1614,79.20%
,4662,0,0.153261324,5329,0.5329,1085.5173,0.5329,1614,79.20%
,7165,0,0.153223404,5330,0.533,1085.721,0.533,1614,79.20%
,9709,0,0.153212733,5331,0.5331,1085.9247,0.5331,1614,79.20%
,4347,1,0.153195858,5332,0.5332,1086.1284,0.5332,1615,79.30%
,8959,0,0.153154425,5333,0.5333,1086.3321,0.5333,1615,79.30%
,3477,1,0.153139256,5334,0.5334,1086.5358,0.5334,1616,79.30%
,9554,0,0.153128872,5335,0.5335,1086.7395,0.5335,1616,79.30%
,8248,0,0.153085126,5336,0.5336,1086.9432,0.5336,1616,79.30%
,6487,0,0.153069097,5337,0.5337,1087.1469,0.5337,1616,79.30%
,482,0,0.152996531,5338,0.5338,1087.3506,0.5338,1616,79.30%
,3309,0,0.152896065,5339,0.5339,1087.5543,0.5339,1616,79.30%
,6380,0,0.152873746,5340,0.534,1087.758,0.534,1616,79.30%
,1788,1,0.152860766,5341,0.5341,1087.9617,0.5341,1617,79.40%
,2288,0,0.152729646,5342,0.5342,1088.1654,0.5342,1617,79.40%
,2724,0,0.152721232,5343,0.5343,1088.3691,0.5343,1617,79.40%
,8531,0,0.152717659,5344,0.5344,1088.5728,0.5344,1617,79.40%
,8107,0,0.152689856,5345,0.5345,1088.7765,0.5345,1617,79.40%
,7937,0,0.152686744,5346,0.5346,1088.9802,0.5346,1617,79.40%
,8318,0,0.15266907,5347,0.5347,1089.1839,0.5347,1617,79.40%
,8843,0,0.152574082,5348,0.5348,1089.3876,0.5348,1617,79.40%
,7091,0,0.152541086,5349,0.5349,1089.5913,0.5349,1617,79.40%
,1455,1,0.152538518,5350,0.535,1089.795,0.535,1618,79.40%
,5110,0,0.152513247,5351,0.5351,1089.9987,0.5351,1618,79.40%
,3459,0,0.152508606,5352,0.5352,1090.2024,0.5352,1618,79.40%
,2700,0,0.152487887,5353,0.5353,1090.4061,0.5353,1618,79.40%
,8947,0,0.152447985,5354,0.5354,1090.6098,0.5354,1618,79.40%
,9981,0,0.152438426,5355,0.5355,1090.8135,0.5355,1618,79.40%
,4390,0,0.15228715,5356,0.5356,1091.0172,0.5356,1618,79.40%
,1836,0,0.152273318,5357,0.5357,1091.2209,0.5357,1618,79.40%
,170,0,0.152152746,5358,0.5358,1091.4246,0.5358,1618,79.40%
,5344,0,0.152150748,5359,0.5359,1091.6283,0.5359,1618,79.40%
,7603,0,0.152137691,5360,0.536,1091.832,0.536,1618,79.40%
,1380,0,0.152129016,5361,0.5361,1092.0357,0.5361,1618,79.40%
,1300,0,0.152088039,5362,0.5362,1092.2394,0.5362,1618,79.40%
,797,0,0.152076447,5363,0.5363,1092.4431,0.5363,1618,79.40%
,6401,0,0.151981152,5364,0.5364,1092.6468,0.5364,1618,79.40%
,1562,0,0.151962285,5365,0.5365,1092.8505,0.5365,1618,79.40%
,4277,0,0.151914887,5366,0.5366,1093.0542,0.5366,1618,79.40%
,4414,0,0.151911062,5367,0.5367,1093.2579,0.5367,1618,79.40%
,1482,0,0.151889085,5368,0.5368,1093.4616,0.5368,1618,79.40%
,6815,0,0.151858087,5369,0.5369,1093.6653,0.5369,1618,79.40%
,8593,0,0.151832608,5370,0.537,1093.869,0.537,1618,79.40%
,3013,0,0.151814771,5371,0.5371,1094.0727,0.5371,1618,79.40%
,2253,0,0.151810715,5372,0.5372,1094.2764,0.5372,1618,79.40%
,1871,0,0.151796117,5373,0.5373,1094.4801,0.5373,1618,79.40%
,1156,0,0.151720836,5374,0.5374,1094.6838,0.5374,1618,79.40%
,6030,1,0.151719274,5375,0.5375,1094.8875,0.5375,1619,79.50%
,3170,0,0.151701504,5376,0.5376,1095.0912,0.5376,1619,79.50%
,1363,0,0.151677117,5377,0.5377,1095.2949,0.5377,1619,79.50%
,1257,0,0.15166576,5378,0.5378,1095.4986,0.5378,1619,79.50%
,5791,0,0.151540455,5379,0.5379,1095.7023,0.5379,1619,79.50%
,7041,0,0.151526811,5380,0.538,1095.906,0.538,1619,79.50%
,6409,0,0.151457196,5381,0.5381,1096.1097,0.5381,1619,79.50%
,4306,1,0.15143667,5382,0.5382,1096.3134,0.5382,1620,79.50%
,3772,0,0.151421048,5383,0.5383,1096.5171,0.5383,1620,79.50%
,692,0,0.151415863,5384,0.5384,1096.7208,0.5384,1620,79.50%
,3254,0,0.151394251,5385,0.5385,1096.9245,0.5385,1620,79.50%
,3107,0,0.151316015,5386,0.5386,1097.1282,0.5386,1620,79.50%
,1207,0,0.151302182,5387,0.5387,1097.3319,0.5387,1620,79.50%
,4808,0,0.151300358,5388,0.5388,1097.5356,0.5388,1620,79.50%
,651,0,0.151297031,5389,0.5389,1097.7393,0.5389,1620,79.50%
,9760,0,0.15127316,5390,0.539,1097.943,0.539,1620,79.50%
,6029,1,0.151259072,5391,0.5391,1098.1467,0.5391,1621,79.60%
,2579,0,0.151225898,5392,0.5392,1098.3504,0.5392,1621,79.60%
,1625,0,0.151159559,5393,0.5393,1098.5541,0.5393,1621,79.60%
,7917,0,0.151122871,5394,0.5394,1098.7578,0.5394,1621,79.60%
,4206,0,0.151117465,5395,0.5395,1098.9615,0.5395,1621,79.60%
,5428,0,0.151109271,5396,0.5396,1099.1652,0.5396,1621,79.60%
,8654,0,0.15096883,5397,0.5397,1099.3689,0.5397,1621,79.60%
,2662,1,0.150872953,5398,0.5398,1099.5726,0.5398,1622,79.60%
,7432,0,0.150834969,5399,0.5399,1099.7763,0.5399,1622,79.60%
,9047,0,0.150830398,5400,0.54,1099.98,0.54,1622,79.60%
,2261,0,0.150805833,5401,0.5401,1100.1837,0.5401,1622,79.60%
,7228,1,0.150721933,5402,0.5402,1100.3874,0.5402,1623,79.70%
,1078,0,0.150682128,5403,0.5403,1100.5911,0.5403,1623,79.70%
,6494,0,0.15065938,5404,0.5404,1100.7948,0.5404,1623,79.70%
,9260,0,0.150633113,5405,0.5405,1100.9985,0.5405,1623,79.70%
,7199,0,0.150627519,5406,0.5406,1101.2022,0.5406,1623,79.70%
,5438,0,0.150544272,5407,0.5407,1101.4059,0.5407,1623,79.70%
,2599,0,0.150498604,5408,0.5408,1101.6096,0.5408,1623,79.70%
,8146,0,0.150496003,5409,0.5409,1101.8133,0.5409,1623,79.70%
,2577,0,0.150491033,5410,0.541,1102.017,0.541,1623,79.70%
,1458,0,0.150432816,5411,0.5411,1102.2207,0.5411,1623,79.70%
,7313,0,0.15038328,5412,0.5412,1102.4244,0.5412,1623,79.70%
,3813,0,0.150350109,5413,0.5413,1102.6281,0.5413,1623,79.70%
,388,0,0.150334783,5414,0.5414,1102.8318,0.5414,1623,79.70%
,5363,0,0.150325028,5415,0.5415,1103.0355,0.5415,1623,79.70%
,3506,0,0.15029952,5416,0.5416,1103.2392,0.5416,1623,79.70%
,9716,0,0.150286287,5417,0.5417,1103.4429,0.5417,1623,79.70%
,5899,0,0.150229999,5418,0.5418,1103.6466,0.5418,1623,79.70%
,165,1,0.150196927,5419,0.5419,1103.8503,0.5419,1624,79.70%
,2384,0,0.150187201,5420,0.542,1104.054,0.542,1624,79.70%
,4592,0,0.150154962,5421,0.5421,1104.2577,0.5421,1624,79.70%
,439,0,0.150117891,5422,0.5422,1104.4614,0.5422,1624,79.70%
,9827,0,0.150004767,5423,0.5423,1104.6651,0.5423,1624,79.70%
,418,0,0.149995089,5424,0.5424,1104.8688,0.5424,1624,79.70%
,6407,0,0.149983418,5425,0.5425,1105.0725,0.5425,1624,79.70%
,2331,0,0.149964416,5426,0.5426,1105.2762,0.5426,1624,79.70%
,1674,0,0.149812686,5427,0.5427,1105.4799,0.5427,1624,79.70%
,287,0,0.149764612,5428,0.5428,1105.6836,0.5428,1624,79.70%
,9390,0,0.14970435,5429,0.5429,1105.8873,0.5429,1624,79.70%
,9764,0,0.149696483,5430,0.543,1106.091,0.543,1624,79.70%
,7821,0,0.149686819,5431,0.5431,1106.2947,0.5431,1624,79.70%
,7738,1,0.149669847,5432,0.5432,1106.4984,0.5432,1625,79.80%
,3475,0,0.149664835,5433,0.5433,1106.7021,0.5433,1625,79.80%
,9993,0,0.14965408,5434,0.5434,1106.9058,0.5434,1625,79.80%
,6927,0,0.149647126,5435,0.5435,1107.1095,0.5435,1625,79.80%
,9789,0,0.149571958,5436,0.5436,1107.3132,0.5436,1625,79.80%
,2800,0,0.149556134,5437,0.5437,1107.5169,0.5437,1625,79.80%
,5723,0,0.149496433,5438,0.5438,1107.7206,0.5438,1625,79.80%
,1529,0,0.14948875,5439,0.5439,1107.9243,0.5439,1625,79.80%
,7443,0,0.149481954,5440,0.544,1108.128,0.544,1625,79.80%
,5885,0,0.149459396,5441,0.5441,1108.3317,0.5441,1625,79.80%
,369,0,0.149427493,5442,0.5442,1108.5354,0.5442,1625,79.80%
,3940,0,0.149389632,5443,0.5443,1108.7391,0.5443,1625,79.80%
,8069,0,0.149356769,5444,0.5444,1108.9428,0.5444,1625,79.80%
,1761,1,0.149356175,5445,0.5445,1109.1465,0.5445,1626,79.80%
,8166,0,0.149334332,5446,0.5446,1109.3502,0.5446,1626,79.80%
,8163,0,0.1493289,5447,0.5447,1109.5539,0.5447,1626,79.80%
,3245,0,0.14932148,5448,0.5448,1109.7576,0.5448,1626,79.80%
,3090,0,0.149248593,5449,0.5449,1109.9613,0.5449,1626,79.80%
,329,0,0.149243657,5450,0.545,1110.165,0.545,1626,79.80%
,8665,0,0.149187828,5451,0.5451,1110.3687,0.5451,1626,79.80%
,1084,0,0.149182726,5452,0.5452,1110.5724,0.5452,1626,79.80%
,9089,1,0.149045246,5453,0.5453,1110.7761,0.5453,1627,79.90%
,829,0,0.149042531,5454,0.5454,1110.9798,0.5454,1627,79.90%
,8084,0,0.149022327,5455,0.5455,1111.1835,0.5455,1627,79.90%
,1852,0,0.149020509,5456,0.5456,1111.3872,0.5456,1627,79.90%
,1220,1,0.149009607,5457,0.5457,1111.5909,0.5457,1628,79.90%
,7487,0,0.149002838,5458,0.5458,1111.7946,0.5458,1628,79.90%
,783,0,0.148992534,5459,0.5459,1111.9983,0.5459,1628,79.90%
,7225,0,0.148973354,5460,0.546,1112.202,0.546,1628,79.90%
,4986,0,0.148949987,5461,0.5461,1112.4057,0.5461,1628,79.90%
,9155,0,0.148941072,5462,0.5462,1112.6094,0.5462,1628,79.90%
,6379,1,0.148922519,5463,0.5463,1112.8131,0.5463,1629,80.00%
,4992,0,0.148867606,5464,0.5464,1113.0168,0.5464,1629,80.00%
,4350,1,0.148853313,5465,0.5465,1113.2205,0.5465,1630,80.00%
,5843,0,0.148828421,5466,0.5466,1113.4242,0.5466,1630,80.00%
,5475,0,0.148790697,5467,0.5467,1113.6279,0.5467,1630,80.00%
,9518,0,0.148789833,5468,0.5468,1113.8316,0.5468,1630,80.00%
,870,0,0.148767785,5469,0.5469,1114.0353,0.5469,1630,80.00%
,5549,0,0.148745252,5470,0.547,1114.239,0.547,1630,80.00%
,8994,0,0.148736185,5471,0.5471,1114.4427,0.5471,1630,80.00%
,1204,0,0.148689041,5472,0.5472,1114.6464,0.5472,1630,80.00%
,9087,0,0.148633143,5473,0.5473,1114.8501,0.5473,1630,80.00%
,1701,0,0.148571836,5474,0.5474,1115.0538,0.5474,1630,80.00%
,286,0,0.148545149,5475,0.5475,1115.2575,0.5475,1630,80.00%
,5477,1,0.148535438,5476,0.5476,1115.4612,0.5476,1631,80.10%
,9258,0,0.148524649,5477,0.5477,1115.6649,0.5477,1631,80.10%
,7093,0,0.148465953,5478,0.5478,1115.8686,0.5478,1631,80.10%
,9790,0,0.148454784,5479,0.5479,1116.0723,0.5479,1631,80.10%
,2171,0,0.148454025,5480,0.548,1116.276,0.548,1631,80.10%
,9955,0,0.148417427,5481,0.5481,1116.4797,0.5481,1631,80.10%
,8618,0,0.148391248,5482,0.5482,1116.6834,0.5482,1631,80.10%
,1046,0,0.14837415,5483,0.5483,1116.8871,0.5483,1631,80.10%
,8398,1,0.148371132,5484,0.5484,1117.0908,0.5484,1632,80.10%
,3596,0,0.148350865,5485,0.5485,1117.2945,0.5485,1632,80.10%
,7105,0,0.148309284,5486,0.5486,1117.4982,0.5486,1632,80.10%
,2359,0,0.14819724,5487,0.5487,1117.7019,0.5487,1632,80.10%
,5359,0,0.148193532,5488,0.5488,1117.9056,0.5488,1632,80.10%
,3125,1,0.148170945,5489,0.5489,1118.1093,0.5489,1633,80.20%
,3778,0,0.148146837,5490,0.549,1118.313,0.549,1633,80.20%
,4116,0,0.148056083,5491,0.5491,1118.5167,0.5491,1633,80.20%
,2024,0,0.148050369,5492,0.5492,1118.7204,0.5492,1633,80.20%
,1865,0,0.148003468,5493,0.5493,1118.9241,0.5493,1633,80.20%
,1809,0,0.147990434,5494,0.5494,1119.1278,0.5494,1633,80.20%
,7435,0,0.147977324,5495,0.5495,1119.3315,0.5495,1633,80.20%
,1305,0,0.147961649,5496,0.5496,1119.5352,0.5496,1633,80.20%
,2884,0,0.147938638,5497,0.5497,1119.7389,0.5497,1633,80.20%
,7302,0,0.14792295,5498,0.5498,1119.9426,0.5498,1633,80.20%
,1201,0,0.147906936,5499,0.5499,1120.1463,0.5499,1633,80.20%
,2678,0,0.147827096,5500,0.55,1120.35,0.55,1633,80.20%
,7923,0,0.147778589,5501,0.5501,1120.5537,0.5501,1633,80.20%
,9241,0,0.147696591,5502,0.5502,1120.7574,0.5502,1633,80.20%
,7497,0,0.147685013,5503,0.5503,1120.9611,0.5503,1633,80.20%
,3262,0,0.14768481,5504,0.5504,1121.1648,0.5504,1633,80.20%
,1322,0,0.147675375,5505,0.5505,1121.3685,0.5505,1633,80.20%
,2960,0,0.147661161,5506,0.5506,1121.5722,0.5506,1633,80.20%
,6340,0,0.147629566,5507,0.5507,1121.7759,0.5507,1633,80.20%
,7300,0,0.147598801,5508,0.5508,1121.9796,0.5508,1633,80.20%
,1807,0,0.147587518,5509,0.5509,1122.1833,0.5509,1633,80.20%
,7263,0,0.147575705,5510,0.551,1122.387,0.551,1633,80.20%
,7781,0,0.147552318,5511,0.5511,1122.5907,0.5511,1633,80.20%
,22,0,0.14753635,5512,0.5512,1122.7944,0.5512,1633,80.20%
,3971,0,0.147532167,5513,0.5513,1122.9981,0.5513,1633,80.20%
,5559,1,0.147530696,5514,0.5514,1123.2018,0.5514,1634,80.20%
,696,0,0.147525437,5515,0.5515,1123.4055,0.5515,1634,80.20%
,4188,0,0.147522829,5516,0.5516,1123.6092,0.5516,1634,80.20%
,1032,0,0.147460473,5517,0.5517,1123.8129,0.5517,1634,80.20%
,4025,0,0.147450193,5518,0.5518,1124.0166,0.5518,1634,80.20%
,1751,0,0.147439662,5519,0.5519,1124.2203,0.5519,1634,80.20%
,7264,0,0.147429948,5520,0.552,1124.424,0.552,1634,80.20%
,8133,0,0.147427893,5521,0.5521,1124.6277,0.5521,1634,80.20%
,9019,0,0.147409068,5522,0.5522,1124.8314,0.5522,1634,80.20%
,9180,0,0.147397083,5523,0.5523,1125.0351,0.5523,1634,80.20%
,7713,0,0.147349999,5524,0.5524,1125.2388,0.5524,1634,80.20%
,2240,1,0.147349135,5525,0.5525,1125.4425,0.5525,1635,80.30%
,8909,0,0.147310679,5526,0.5526,1125.6462,0.5526,1635,80.30%
,2130,0,0.147309336,5527,0.5527,1125.8499,0.5527,1635,80.30%
,8971,0,0.147295692,5528,0.5528,1126.0536,0.5528,1635,80.30%
,8463,0,0.147205892,5529,0.5529,1126.2573,0.5529,1635,80.30%
,6656,0,0.147168187,5530,0.553,1126.461,0.553,1635,80.30%
,1237,0,0.147110926,5531,0.5531,1126.6647,0.5531,1635,80.30%
,7663,1,0.147108765,5532,0.5532,1126.8684,0.5532,1636,80.30%
,9960,0,0.147038265,5533,0.5533,1127.0721,0.5533,1636,80.30%
,3749,0,0.147005658,5534,0.5534,1127.2758,0.5534,1636,80.30%
,4824,0,0.146975408,5535,0.5535,1127.4795,0.5535,1636,80.30%
,5035,0,0.146971496,5536,0.5536,1127.6832,0.5536,1636,80.30%
,8652,0,0.146952211,5537,0.5537,1127.8869,0.5537,1636,80.30%
,2456,1,0.146944637,5538,0.5538,1128.0906,0.5538,1637,80.40%
,4405,0,0.146929367,5539,0.5539,1128.2943,0.5539,1637,80.40%
,4959,0,0.146913173,5540,0.554,1128.498,0.554,1637,80.40%
,5558,0,0.146887527,5541,0.5541,1128.7017,0.5541,1637,80.40%
,3333,0,0.146871297,5542,0.5542,1128.9054,0.5542,1637,80.40%
,3030,0,0.146805307,5543,0.5543,1129.1091,0.5543,1637,80.40%
,3135,0,0.146790825,5544,0.5544,1129.3128,0.5544,1637,80.40%
,7776,0,0.146742294,5545,0.5545,1129.5165,0.5545,1637,80.40%
,1669,0,0.146712166,5546,0.5546,1129.7202,0.5546,1637,80.40%
,4120,0,0.146689477,5547,0.5547,1129.9239,0.5547,1637,80.40%
,1694,0,0.146668259,5548,0.5548,1130.1276,0.5548,1637,80.40%
,5367,0,0.146667097,5549,0.5549,1130.3313,0.5549,1637,80.40%
,3639,0,0.146639106,5550,0.555,1130.535,0.555,1637,80.40%
,8304,0,0.14661285,5551,0.5551,1130.7387,0.5551,1637,80.40%
,2567,0,0.146605447,5552,0.5552,1130.9424,0.5552,1637,80.40%
,4450,0,0.146591989,5553,0.5553,1131.1461,0.5553,1637,80.40%
,2004,0,0.146587839,5554,0.5554,1131.3498,0.5554,1637,80.40%
,7869,0,0.146559517,5555,0.5555,1131.5535,0.5555,1637,80.40%
,3073,0,0.146541623,5556,0.5556,1131.7572,0.5556,1637,80.40%
,1597,0,0.14653601,5557,0.5557,1131.9609,0.5557,1637,80.40%
,7237,0,0.146494016,5558,0.5558,1132.1646,0.5558,1637,80.40%
,9677,0,0.146479381,5559,0.5559,1132.3683,0.5559,1637,80.40%
,1792,0,0.146475914,5560,0.556,1132.572,0.556,1637,80.40%
,5261,0,0.146462228,5561,0.5561,1132.7757,0.5561,1637,80.40%
,7764,0,0.146452206,5562,0.5562,1132.9794,0.5562,1637,80.40%
,2868,0,0.146450677,5563,0.5563,1133.1831,0.5563,1637,80.40%
,9907,0,0.146434823,5564,0.5564,1133.3868,0.5564,1637,80.40%
,2768,0,0.146433157,5565,0.5565,1133.5905,0.5565,1637,80.40%
,8119,0,0.146423383,5566,0.5566,1133.7942,0.5566,1637,80.40%
,5658,0,0.146375241,5567,0.5567,1133.9979,0.5567,1637,80.40%
,3381,0,0.146350631,5568,0.5568,1134.2016,0.5568,1637,80.40%
,5357,1,0.146287727,5569,0.5569,1134.4053,0.5569,1638,80.40%
